,IMDB ID,MPAA,genres,in release,movie name,opening,release date,running time,widest release
178,tt0329774,PG-13,"Action
    
        Adventure
    
        Crime
    
        Sci-Fi
    
        Thriller",247,xXx: State of the Union,12712272,"Apr 29, 2005
            -
            May 30, 2005",1.6800000000000002,3480
179,tt1878841,PG-13,"Horror
    
        Thriller",233,The Darkness,4950859,"May 13, 2016
            -
            Jun 30, 2016",1.53,1769
180,tt4254584,R,"Adventure
    
        Drama",114,Kicks,32111,"Sep 9, 2016
            -
            Sep 29, 2016",1.33,65
181,tt0080539,N/A,"Comedy
    
        Drama
    
        Fantasy",317,City of Women,6244,"Feb 19, 2016
            -
            Feb 25, 2016",2.32,1
182,tt4666726,R,"Biography
    
        Drama",444,Christine,13384,"Oct 14, 2016
            -
            Jan 12, 2017",1.98,57
183,tt4191580,R,"Comedy
    
        Horror",275,Meet the Blacks,4055940,"Apr 1, 2016
            -
            Jun 21, 2016",1.5699999999999998,1015
184,tt5712058,N/A,"Comedy
    
        Drama
    
        Romance",92,Premam,448129,"Oct 6, 2016
            -
            Nov 14, 2016",2.62,112
185,tt4382330,N/A,"Documentary
    
        Drama
    
        Family
    
        Sport",178,Swim Team,4024,"Jul 7, 2017
            -
            Jul 27, 2017",1.5,3
186,tt0401233,R,"Action
    
        Adventure
    
        Animation
    
        Drama
    
        Family
    
        Sci-Fi
    
        Thriller
    
        War",352,Appleseed,66869,"Jan 14, 2005
            -
            Feb 17, 2005",1.6800000000000002,31
187,tt0372334,PG-13,"Comedy
    
        Drama",261,House of D,36371,"Apr 15, 2005
            -
            May 12, 2005",1.62,305
188,tt0107362,PG-13,"Action
    
        Adventure
    
        Comedy
    
        Fantasy",197,Last Action Hero,15338241,"Jun 18, 1993",2.17,2339
189,tt2788732,PG,"Action
    
        Adventure
    
        Comedy
    
        Drama
    
        Family
    
        Fantasy",147,Pete's Dragon,21514095,"Aug 12, 2016
            -
            Dec 15, 2016",1.7,3702
190,tt0324554,PG-13,"Drama
    
        Mystery
    
        Romance
    
        Thriller",120,Wicker Park,5467281,"Sep 3, 2004
            -
            Oct 7, 2004",1.9,2598
191,tt0106642,N/A,Documentary,989,From the East,564,"Apr 17, 2016",1.78,1
192,tt2112096,R,"Comedy
    
        Crime",163,Absolutely Fabulous: The Movie,1861118,"Jul 22, 2016
            -
            Sep 29, 2016",1.52,355
193,tt6088298,N/A,Documentary,328,In the Steps of Trisha Brown,1232,"Feb 7, 2017",1.32,4
194,tt0381681,R,"Drama
    
        Romance",189,Before Sunset,219425,"Jul 2, 2004
            -
            Nov 11, 2004",1.33,204
195,tt0204313,R,"Horror
    
        Mystery
    
        Thriller",140,Exorcist: The Beginning,18054001,"Aug 20, 2004
            -
            Nov 11, 2004",1.9,2813
196,tt2034800,PG-13,"Action
    
        Adventure
    
        Fantasy
    
        Thriller",318,The Great Wall,18469620,"Feb 17, 2017
            -
            Jun 1, 2017",1.72,3328
197,tt0397065,R,"Horror
    
        Thriller",240,House of Wax,12077236,"May 6, 2005
            -
            Jul 28, 2005",1.88,3111
198,tt0364045,R,"Crime
    
        Mystery
    
        Thriller",288,Taking Lives,11458465,"Mar 19, 2004
            -
            May 31, 2004",1.72,2705
199,tt4540710,R,"Drama
    
        Thriller",402,Miss Sloane,59797,"Nov 25, 2016 (Dec 9, 2016)
            -
            Jan 2, 2017",2.2,1648
200,tt1183374,R,"Horror
    
        Thriller",98,Pet,63,"Sep 30, 2016",1.5699999999999998,9
201,tt0379217,R,"Comedy
    
        Drama
    
        Music",232,Coffee and Cigarettes,99162,"May 14, 2004
            -
            Sep 8, 2004",1.58,47
202,tt0382077,R,"Drama
    
        Horror
    
        Mystery
    
        Thriller",338,Hide and Seek,21959233,"Jan 28, 2005
            -
            May 5, 2005",1.6800000000000002,3005
203,tt4649416,PG-13,"Comedy
    
        Drama",416,Almost Christmas,15134235,"Nov 11, 2016
            -
            Jan 12, 2017",1.85,2379
204,tt0344510,R,"Drama
    
        Mystery
    
        Romance
    
        War",401,A Very Long Engagement,101749,"Nov 26, 2004
            -
            Apr 28, 2005",2.22,219
205,tt5187886,R,"Comedy
    
        Drama
    
        Fantasy",112,Abracadabra,1942,"Sep 15, 2017
            -
            Dec 7, 2017",1.6,10
206,tt4383288,N/A,Drama,129,"Polina, danser sa vie",12588,"Aug 25, 2017
            -
            Oct 26, 2017",1.8,31
207,tt0315733,R,"Crime
    
        Drama
    
        Thriller",407,21 Grams,274454,"Nov 21, 2003
            -
            Apr 15, 2004",2.07,411
208,tt3859304,R,"Comedy
    
        Drama
    
        Sport",289,The Bronze,386328,"Mar 18, 2016
            -
            Apr 21, 2016",1.67,1167
209,tt0404032,PG-13,"Drama
    
        Horror
    
        Thriller",119,The Exorcism of Emily Rose,30054300,"Sep 9, 2005
            -
            Nov 6, 2005",1.98,3045
210,tt0415978,R,"Comedy
    
        Drama",198,Me and You and Everyone We Know,30801,"Jun 17, 2005
            -
            Oct 16, 2005",1.52,160
211,tt0111301,PG-13,"Action
    
        Adventure
    
        Comedy
    
        Thriller",374,Street Fighter,6859495,"Dec 23, 1994",1.7,1738
212,tt5319866,PG,"Drama
    
        Sport",283,Slamma Jamma,1687000,"Mar 24, 2017
            -
            Mar 26, 2017",1.73,502
213,tt0363504,PG-13,"Comedy
    
        Drama
    
        Romance",317,Bigger Than the Sky,12281,"Feb 18, 2005
            -
            Mar 3, 2005",1.77,9
214,tt4287320,PG-13,"Drama
    
        Sci-Fi
    
        Thriller",248,The Circle,9034148,"Apr 28, 2017
            -
            Jun 8, 2017",1.83,3163
215,tt2936884,N/A,Comedy,203,Lost in Paris,4510,"Jun 16, 2017
            -
            Nov 30, 2017",1.38,48
216,tt0344604,R,"Comedy
    
        Romance",217,AprÃ¨s Vous,25504,"Jun 3, 2005
            -
            Nov 17, 2005",1.83,42
217,tt3014284,PG,"Action
    
        Adventure
    
        Animation
    
        Comedy
    
        Family",105,The Lego Ninjago Movie,20433071,"Sep 22, 2017
            -
            Nov 30, 2017",1.6800000000000002,4047
218,tt0379786,PG-13,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",98,Serenity,10086680,"Sep 30, 2005
            -
            Nov 17, 2005",1.98,2189
219,tt0369672,R,Drama,368,A Love Song for Bobby Long,28243,"Dec 29, 2004
            -
            Feb 17, 2005",1.98,24
220,tt2321405,PG-13,"Animation
    
        Comedy
    
        Drama
    
        Family",311,My Life as a Zucchini,31853,"Feb 24, 2017
            -
            May 4, 2017",1.1,53
221,tt0275491,NC-17,"Crime
    
        Drama",408,Bad Education,147370,"Nov 19, 2004
            -
            Apr 25, 2005",1.77,106
222,tt0357277,PG-13,"Action
    
        Adventure
    
        Crime
    
        Fantasy",352,Elektra,12804793,"Jan 14, 2005
            -
            Mar 31, 2005",1.62,3204
223,tt3387542,PG-13,"Horror
    
        Mystery
    
        Thriller",359,The Forest,12741176,"Jan 8, 2016
            -
            Mar 17, 2016",1.55,2509
224,tt3530002,R,"Comedy
    
        Fantasy",408,The Night Before,9880536,"Nov 20, 2015
            -
            Jan 14, 2016",1.6800000000000002,2960
225,tt4326444,R,"Drama
    
        Mystery
    
        Romance",376,Julieta,64044,"Dec 21, 2016
            -
            May 4, 2017",1.65,63
226,tt5646136,PG-13,"Biography
    
        Documentary
    
        History",170,Hillary's America: The Secret History of the Democratic Party,74814,"Jul 15, 2016 (Jul 22, 2016)
            -
            Oct 13, 2016",1.77,1217
227,tt1967614,R,"Comedy
    
        Drama",388,The Comedian,10723,"Dec 9, 2016 (Feb 3, 2017)
            -
            Mar 23, 2017",N/A,848
228,tt3076658,PG-13,"Drama
    
        Sport",403,Creed,29632823,"Nov 25, 2015
            -
            Mar 3, 2016",2.22,3502
229,tt0361862,R,"Drama
    
        Thriller",436,The Machinist,64661,"Oct 22, 2004
            -
            Apr 7, 2005",1.6800000000000002,72
230,tt0316396,PG,"Adventure
    
        Family
    
        Fantasy
    
        Romance",373,Peter Pan,11139495,"Dec 25, 2003
            -
            Apr 1, 2004",1.88,2813
231,tt1230168,PG-13,"Biography
    
        Drama",438,Same Kind of Different as Me,2591985,"Oct 20, 2017
            -
            Feb 1, 2018",1.98,1362
232,tt3829920,PG-13,"Action
    
        Biography
    
        Drama",438,Only the Brave,6002665,"Oct 20, 2017
            -
            Feb 1, 2018",2.23,2577
233,tt4695012,R,"Horror
    
        Mystery",206,It Comes At Night,5988370,"Jun 9, 2017
            -
            Sep 17, 2017",1.52,2533
234,tt4371680,N/A,Drama,227,Icaros: A Vision,5510,"May 19, 2017
            -
            May 21, 2017",1.52,1
235,tt0371606,G,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy
    
        Sci-Fi",423,Chicken Little,40049778,"Nov 4, 2005
            -
            Apr 13, 2006",1.35,3658
236,tt0343818,PG-13,"Action
    
        Drama
    
        Sci-Fi
    
        Thriller",175,"I, Robot",52179887,"Jul 16, 2004
            -
            Dec 30, 2004",1.92,3494
237,tt1517471,N/A,"Comedy
    
        Drama",324,Dough,50871,"Feb 12, 2016
            -
            Aug 14, 2016",1.5699999999999998,55
238,tt5655222,R,"Drama
    
        Romance
    
        Western",206,The Hero,45317,"Jun 9, 2017
            -
            Oct 12, 2017",1.6,447
239,tt6238896,G,"Documentary
    
        Family",87,Earth: One Amazing Day,45480,"Oct 6, 2017
            -
            Oct 19, 2017",1.58,70
240,tt0332047,PG-13,"Comedy
    
        Drama
    
        Romance
    
        Sport",268,Fever Pitch,12400125,"Apr 8, 2005
            -
            Aug 7, 2005",1.73,3275
241,tt0317648,PG-13,"Action
    
        Adventure
    
        Biography
    
        Drama
    
        Sport
    
        Western",302,Hidalgo,18829435,"Mar 5, 2004
            -
            Jul 22, 2004",2.27,3065
242,tt0368658,R,Drama,91,Stage Beauty,38654,"Oct 8, 2004
            -
            Dec 2, 2004",1.77,78
243,tt4061196,N/A,"Drama
    
        Romance",324,Until Forever,12445,"Feb 12, 2016
            -
            Mar 10, 2016",1.67,8
244,tt4120176,PG-13,Drama,395,Things to Come,31936,"Dec 2, 2016
            -
            Feb 12, 2017",1.7,22
245,tt0345061,R,"Drama
    
        Romance
    
        Sci-Fi
    
        Thriller",148,Code 46,20170,"Aug 6, 2004",1.55,21
246,tt0326905,R,"Action
    
        Drama
    
        War",142,The Great Raid,3376009,"Aug 12, 2005
            -
            Oct 20, 2005",2.2,920
247,tt3464902,R,"Comedy
    
        Drama
    
        Romance
    
        Sci-Fi
    
        Thriller",233,The Lobster,190252,"May 13, 2016
            -
            Sep 29, 2016",1.98,560
248,tt3549206,PG-13,"Documentary
    
        Music",205,The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble,24614,"Jun 10, 2016
            -
            Oct 20, 2016",1.6,82
249,tt4066836,N/A,"Comedy
    
        Drama
    
        Family
    
        Sport",206,Miles,2147,"Jun 9, 2017
            -
            Jun 15, 2017",1.5,2
250,tt0363547,R,"Action
    
        Horror",288,Dawn of the Dead,26722575,"Mar 19, 2004
            -
            Jun 17, 2004",1.6800000000000002,2748
251,tt0104257,R,"Drama
    
        Thriller",386,A Few Good Men,15517468,"Dec 11, 1992",2.3,2201
252,tt4701660,R,"Comedy
    
        Drama
    
        Fantasy
    
        Romance",317,The Mermaid,985052,"Feb 19, 2016
            -
            Apr 7, 2016",1.5699999999999998,106
253,tt3914332,PG-13,"Comedy
    
        Drama
    
        Romance",213,Dean,60366,"Jun 2, 2017
            -
            Jun 29, 2017",1.5699999999999998,83
254,tt2352196,N/A,"Documentary
    
        Drama",91,Thank You for Your Service,344,"Oct 7, 2016
            -
            Dec 8, 2016",1.47,4
255,tt3082854,N/A,Drama,227,The Commune,9249,"May 19, 2017
            -
            Jun 29, 2017",1.85,13
256,tt5301662,PG-13,"Biography
    
        Crime
    
        Drama
    
        History",445,Marshall,3000805,"Oct 13, 2017
            -
            Jan 18, 2018",1.97,821
257,tt0395125,N/A,"Comedy
    
        Crime
    
        Thriller",140,El Crimen Perfecto (The Perfect Crime),9588,"Aug 19, 2005
            -
            Dec 29, 2005",1.75,23
258,tt0291928,R,"Drama
    
        Romance",112,G,248337,"Sep 16, 2005
            -
            Nov 20, 2005",1.62,495
259,tt0417217,R,"Crime
    
        Drama
    
        Sport",91,Two for the Money,8703240,"Oct 7, 2005
            -
            Nov 17, 2005",2.03,2397
260,tt4935158,R,"Drama
    
        Fantasy
    
        Horror
    
        Thriller",114,Demon,13023,"Sep 9, 2016
            -
            Nov 3, 2016",1.5699999999999998,24
261,tt4827986,PG-13,"Drama
    
        Mystery",297,The Sense of an Ending,39692,"Mar 10, 2017
            -
            Apr 6, 2017",1.8,282
262,tt4862478,N/A,Documentary,834,Embrace: The Documentary,N/A,"Sep 19, 2016",1.5,77
263,tt1485796,PG,"Biography
    
        Drama
    
        Musical",377,The Greatest Showman,8805843,"Dec 20, 2017
            -
            Jul 26, 2018",1.75,3342
264,tt2140479,R,"Action
    
        Crime
    
        Drama
    
        Thriller",444,The Accountant,24710273,"Oct 14, 2016
            -
            Jan 12, 2017",2.13,3402
265,tt4425200,R,"Action
    
        Crime
    
        Thriller",325,John Wick: Chapter 2,30436123,"Feb 10, 2017
            -
            Apr 27, 2017",2.03,3113
266,tt5804314,PG-13,Drama,431,Let There Be Light,1729535,"Oct 27, 2017 (Nov 3, 2017)
            -
            Feb 16, 2018",1.67,774
267,tt5433520,R,Comedy,283,No culpes al karma de lo que te pasa por gilipollas,3660,"Mar 24, 2017
            -
            Apr 2, 2017",1.63,10
268,tt0319262,PG-13,"Action
    
        Adventure
    
        Sci-Fi
    
        Thriller",218,The Day After Tomorrow,68743584,"May 28, 2004
            -
            Nov 4, 2004",2.07,3444
269,tt0390221,R,"Crime
    
        Drama",175,Maria Full of Grace,139066,"Jul 16, 2004
            -
            Nov 11, 2004",1.6800000000000002,127
270,tt4383594,PG,"Comedy
    
        Drama
    
        Family
    
        Fantasy",149,Nine Lives,6249915,"Aug 5, 2016
            -
            Oct 27, 2016",1.45,2264
271,tt4094724,R,"Action
    
        Horror
    
        Sci-Fi
    
        Thriller",184,The Purge: Election Year,31515110,"Jul 1, 2016
            -
            Oct 13, 2016",1.8,2821
272,tt2543472,PG,"Drama
    
        Family",410,Wonder,27547866,"Nov 17, 2017
            -
            Mar 22, 2018",1.88,3519
273,tt4731008,PG,"Adventure
    
        Animation
    
        Comedy
    
        Family",114,The Wild Life,3342696,"Sep 9, 2016
            -
            Oct 13, 2016",1.52,2493
274,tt0388500,PG-13,Comedy,277,Beauty Shop,12801465,"Mar 30, 2005
            -
            May 19, 2005",1.75,2659
275,tt5777992,N/A,Documentary,86,Theo Who Lived,4990,"Oct 7, 2016
            -
            Oct 23, 2016",1.43,2
276,tt0380599,PG-13,"Crime
    
        Drama",100,Oliver Twist,68447,"Sep 23, 2005 (Sep 30, 2005)
            -
            Oct 16, 2005",2.17,779
277,tt1366338,PG-13,"Adventure
    
        Crime
    
        Drama",234,Lowriders,2403885,"May 12, 2017
            -
            Jun 29, 2017",1.63,365
278,tt3531824,PG-13,"Adventure
    
        Crime
    
        Drama
    
        Mystery
    
        Thriller",158,Nerve,9445456,"Jul 27, 2016
            -
            Oct 6, 2016",1.6,2538
279,tt4372736,PG-13,"Comedy
    
        Drama
    
        Romance",108,Because of GrÃ¡cia,52171,"Sep 15, 2017
            -
            Oct 12, 2017",1.78,32
280,tt0367652,R,Comedy,142,Deuce Bigalow: European Gigolo,9626287,"Aug 12, 2005
            -
            Oct 2, 2005",1.38,3127
281,tt3083008,R,"Biography
    
        Drama
    
        Sport",289,The Program,5763,"Mar 18, 2016
            -
            May 19, 2016",1.65,18
282,tt0345950,PG,"Adventure
    
        Animation
    
        Comedy
    
        Family
    
        Fantasy",408,The SpongeBob SquarePants Movie,32018216,"Nov 19, 2004
            -
            Mar 24, 2005",1.45,3307
283,tt0338526,PG-13,"Action
    
        Adventure
    
        Fantasy",239,Van Helsing,51748040,"May 7, 2004
            -
            Aug 26, 2004",2.18,3580
284,tt4698684,PG-13,"Adventure
    
        Comedy
    
        Drama",191,Hunt for the Wilderpeople,78439,"Jun 24, 2016
            -
            Nov 3, 2016",1.6800000000000002,200
